"Month","SO_nitrate","SO_ammonia","SO_phyt","SO_detritus","D_nitrate","D_ammonia","D_phyt","D_detritus","SI_nitrate","SI_ammonia","SI_phyt","SI_detritus","RIV_nitrate","RIV_ammonia","RIV_detritus","SO_ATM_nitrate_flux","SO_ATM_ammonia_flux","SI_ATM_nitrate_flux","SI_ATM_ammonia_flux","SI_other_nitrate_flux","SI_other_ammonia_flux","SO_other_nitrate_flux","SO_other_ammonia_flux","DO_nitrate","DO_ammonia","DO_detritus"
1,15.8900375503517,0.457015518986244,0.598489757408151,0.995253682426533,34.1173416360799,0.197328371492489,0.000161430091187306,0.334377259722669,20.6805658535201,0.485234978048604,0.44548973573963,0.671311635164513,46.0878154568537,5.12086838409486,0,0.00577349428190476,0.00507090989637622,0.00769186846499894,0.00599281050153248,0,0,0,0,0,0,0
2,17.7312568367695,0.427701411775721,0.580250789484586,0.741683057632917,34.4154335280586,0.189379229048236,0.000130891018225641,0.2939318014485,21.7622458445453,0.437477839101559,0.339197352704485,0.546133808171659,35.8044224623643,3.97826916248492,0,0.00539972724543424,0.00343036305292131,0.00706774442196797,0.00375333172287599,0,0,0,0,0,0,0
3,18.1724982866042,0.432489853926338,0.611834997664013,0.803629125344248,34.3241204621655,0.185370343614207,6.26357129807235e-05,0.284100309671026,22.1481273924581,0.397109103183228,0.315112150017424,0.470851383781804,30.3535788221506,3.37261986912784,0,0.0055334079326109,0.00264798282980404,0.00711748004174246,0.0028884141869019,0,0,0,0,0,0,0
4,18.8695942460816,0.397231366257824,0.537624540667716,0.642826751709439,34.2107953797113,0.182241561737596,0.000130176343860173,0.302478627020583,22.3139633691385,0.374051463343357,0.258445566061,0.333575500991609,26.6792286524826,2.96435873916474,0,0.00540063478096965,0.00381152539159216,0.00686353388508516,0.0042360906012445,0,0,0,0,0,0,0
5,16.8846585493084,0.448467533930208,0.735159376973258,1.03141124645601,33.6285278700582,0.184800296294819,9.73085283916854e-05,0.330123677402089,20.802700411605,0.388634554042914,0.304166787955636,0.442453069562058,23.6342291260902,2.62602545845447,0,0.00622529769316316,0.00511182542924645,0.00721348781130075,0.00451528534297467,0,0,0,0,0,0,0
6,13.4920190794111,0.510463662744434,0.773227489966341,2.0346174987804,33.6537525609936,0.189239818341291,7.41093912065198e-05,0.415071673305861,17.2394433251993,0.533705051392313,0.584743749869828,1.12937625558256,25.5177339944968,2.83530377716631,0,0.00611178904017877,0.00501369115053898,0.00699976375991745,0.00525683341991334,0,0,0,0,0,0,0
7,9.87134931670567,0.509728541343797,0.669047709838537,2.84772214453304,33.6659642171785,0.190623568775471,0.000215006408202758,0.536186554994458,12.5758414229456,0.645529094588616,0.725079048014723,2.34340311887282,212.521363421002,23.6134848245557,0,0.0059512546307446,0.00501801616572324,0.00673738503528218,0.00581557115149354,0,0,0,0,0,0,0
8,8.73855330692667,0.43554078835397,0.515156566569471,2.11983930431018,33.7126829285963,0.194880558104498,0.00030807702214084,0.566797799749772,11.1387209444949,0.576525756195307,0.631801736118606,2.4236907617103,488.32759863243,54.25862207027,0,0.00848893949564563,0.00689258570418036,0.00956391707526237,0.0080341532234154,0,0,0,0,0,0,0
9,10.2366476999055,0.4204808560498,0.497000518554582,1.67542452019254,33.6078511077687,0.199078743848829,0.000110255898021099,0.493085649740972,12.2733848487078,0.53899446157269,0.54045340444639,2.08863435985355,956.459041190383,106.273226798931,0,0.00937458554593225,0.00751934471606676,0.0106632505499181,0.0086648692654091,0,0,0,0,0,0,0
10,11.3125846617796,0.427445070718373,0.492189739509954,1.5528315349816,33.5538089221197,0.199818859211534,3.14506560357912e-05,0.433299240033519,15.2741509776105,0.55078370555212,0.554837276826552,1.77882762162493,589.26260199918,65.4736224443534,0,0.0146277675357935,0.00786171461056386,0.0166556833865559,0.00778381089885904,0,0,0,0,0,0,0
11,13.2271202478303,0.4612506028962,0.59629224402431,1.59126626799009,33.4605968825886,0.201294427906093,2.6713954674285e-05,0.387135515001828,19.4295570758873,0.549917584705076,0.518695345774255,1.46117792794518,160.035701496535,17.7817446107261,0,0.00704349977673874,0.00350557522670854,0.00961049748141141,0.00409203639719635,0,0,0,0,0,0,0
12,13.3802704778539,0.460002175288432,0.577936913509534,1.40516411228691,33.5918130793656,0.2003026294755,6.67318718777054e-05,0.36817429593304,19.8462754891137,0.536947559476606,0.477313649672461,1.06868482345857,61.2504898680531,6.80560998533924,0,0.00611113498098977,0.00384277613159733,0.00797555602717853,0.00418350419720575,0,0,0,0,0,0,0
