"Month","SO_nitrate","SO_ammonia","SO_phyt","SO_detritus","D_nitrate","D_ammonia","D_phyt","D_detritus","SI_nitrate","SI_ammonia","SI_phyt","SI_detritus","RIV_nitrate","RIV_ammonia","RIV_detritus","SO_ATM_nitrate_flux","SO_ATM_ammonia_flux","SI_ATM_nitrate_flux","SI_ATM_ammonia_flux","SI_other_nitrate_flux","SI_other_ammonia_flux","SO_other_nitrate_flux","SO_other_ammonia_flux","DO_nitrate","DO_ammonia","DO_detritus"
1,11.1009378857469,0.380973303869012,0.380329724540032,0.906330288059081,33.6411852828571,0.207389233712918,0.000103426689248759,0.360289235950931,14.2257622555485,0.472480302812471,0.381000407888533,0.822061685508727,33.3258307775517,3.70287008639463,0,0.00771330513944206,0.00491856716998127,0.0096506666615262,0.00588712818954947,0,0,0,0,0,0,0
2,13.9076081533889,0.363149809703814,0.405511254888356,0.704985550575686,34.4412366237211,0.196417954109946,1.48693853334008e-05,0.278288130841833,17.2645192919023,0.43354979331726,0.331500378918889,0.708913173453952,26.5592736976167,2.9510304108463,0,0.0081602484233583,0.00335895249922875,0.009605492957403,0.0037924275347828,0,0,0,0,0,0,0
3,16.3706703186991,0.364522697963165,0.477720857517267,0.709707402798662,34.5522968472462,0.187947873411426,1.92991277880487e-06,0.230212396671739,19.931141350155,0.399566893149113,0.293285408870617,0.571320626290549,22.0028103982325,2.44475671091472,0,0.00956283264239812,0.00247123974701604,0.011045249417201,0.00269783452616721,0,0,0,0,0,0,0
4,17.1169038476632,0.364515301357947,0.590316996078716,0.742654588736568,34.1866528567089,0.185731332616995,8.69308395674833e-06,0.232946770959911,20.8219856264536,0.411846130781779,0.400391597026826,0.471326328248463,19.4978632482804,2.16642924980893,0,0.0115205359733885,0.00409514596131408,0.0131140237984558,0.00462621514175442,0,0,0,0,0,0,0
5,16.0243112053387,0.426237957728747,0.659226640558559,1.20103032377127,33.6270462941961,0.188681344117929,2.21028216107328e-05,0.296943336468391,19.6188089360051,0.437276636020821,0.494705549024184,0.633032881475518,17.7139000610443,1.96821111789381,0,0.0120295668750452,0.00519623624778906,0.0126485993939748,0.00482199293526945,0,0,0,0,0,0,0
6,13.9204333998992,0.488596018802831,0.731534562079711,1.90453601818523,33.8308612283704,0.192580758564072,9.93989463070742e-05,0.384268678553996,16.6125128856409,0.554370591033354,0.615039682125914,1.16283512066197,17.2431860782278,1.91590956424753,0,0.0122607981653086,0.00527214452934762,0.012810796033591,0.00565064297656396,0,0,0,0,0,0,0
7,11.8352482322556,0.506034373150545,0.733161842723131,2.31538778758892,34.2761656177594,0.192571116435644,0.000166284922272956,0.460538346696303,12.8173314781842,0.611213762538606,0.726798623130895,1.88724511413592,125.95599285772,13.9951103175245,0,0.0106372513211749,0.00558445090106109,0.0109354819467265,0.00628007150443983,0,0,0,0,0,0,0
8,11.2417584301117,0.491523025218909,0.695012332453402,2.07485222302957,34.4546473887898,0.195305064305365,0.000335546136407535,0.489487099927518,10.5263849638506,0.570767097715816,0.653016699363588,1.96352270685604,406.615543015379,45.1795047794866,0,0.0144780792665028,0.00844267239871388,0.0156640708188994,0.0100597715614715,0,0,0,0,0,0,0
9,11.7715321969968,0.465967409354958,0.637570385801804,1.73246642992528,34.3384394756636,0.200994669908515,0.000175888584012939,0.465096864981859,12.0454971927397,0.525439087915198,0.522325182868111,1.84072638519924,764.505188221419,84.945020913491,0,0.01388924739634,0.00803475595256757,0.0150210430313434,0.00949305809280347,0,0,0,0,0,0,0
10,13.4377518075683,0.477588932925051,0.654105884642549,1.74163121362204,33.9294382101352,0.203175077500104,5.85882409707202e-05,0.427564561109593,15.4030189469644,0.568392368884411,0.656631377364987,1.64552770062248,442.259666156151,49.139962906239,0,0.0161523606696849,0.00564665243905123,0.0175967608677215,0.0059996006531804,0,0,0,0,0,0,0
11,13.3721483466345,0.477597419013606,0.598881670821636,1.75177505663299,33.294684758136,0.207882706388875,5.69916425894949e-05,0.427902826690022,16.0545260905298,0.617002098506521,0.746337338157276,1.44637704809379,114.183057545501,12.6870063939446,0,0.0103276069941265,0.00322467774995381,0.0127486527586977,0.00381728276676897,0,0,0,0,0,0,0
12,12.0460398975692,0.438344858200673,0.470427415583651,1.37737715154387,33.242164861371,0.210874395378423,8.96024119250681e-05,0.411656190614668,15.7750391529994,0.541688301224263,0.466814629590188,1.10230037984927,44.0741392774368,4.89712658638187,0,0.0080313641376244,0.00354024052645685,0.00983014689921509,0.00400879435897869,0,0,0,0,0,0,0
