"Month","SO_nitrate","SO_ammonia","SO_phyt","SO_detritus","D_nitrate","D_ammonia","D_phyt","D_detritus","SI_nitrate","SI_ammonia","SI_phyt","SI_detritus","RIV_nitrate","RIV_ammonia","RIV_detritus","SO_ATM_nitrate_flux","SO_ATM_ammonia_flux","SI_ATM_nitrate_flux","SI_ATM_ammonia_flux","SI_other_nitrate_flux","SI_other_ammonia_flux","SO_other_nitrate_flux","SO_other_ammonia_flux","DO_nitrate","DO_ammonia","DO_detritus"
1,13.4534708380412,0.422695442001124,0.535169835918392,0.922214158945553,33.0925141242023,0.190421739777722,4.22484701898289e-05,0.296041975576297,19.1217507850018,0.472628017911252,0.454185460016864,0.664058898608549,51.112090350012,5.67912115000133,0,0.0106624558284741,0.00784257271279869,0.0139947541804838,0.00924816106184287,0,0,0,0,0,0,0
2,16.5552563523819,0.426745621756516,0.599289542609291,0.692468434595944,33.2522419492962,0.186834975246583,6.08158345019022e-05,0.257722207287579,21.207586345816,0.406858185204828,0.300843668018682,0.486125854409596,41.1938633674053,4.5770959297117,0,0.0109002580019114,0.00520042726309789,0.0137962993271426,0.00576984014327361,0,0,0,0,0,0,0
3,17.0738670595957,0.427535614162311,0.584092671103077,0.656590808005743,33.1236447097237,0.18179157328867,8.31504359870101e-05,0.248741933006824,21.5084131839791,0.395226882091067,0.296926418983499,0.393964455772959,35.4059301095526,3.93399223439473,0,0.0158309210134747,0.0039323157424854,0.0206929986678442,0.0046373733098314,0,0,0,0,0,0,0
4,16.3923191488702,0.421082401583976,0.587078538684163,0.798652696626107,32.8958165244631,0.180663547465078,0.000137573270996771,0.26727190202697,20.0477660131993,0.402971484126452,0.325905564936187,0.452382454962168,31.2040169569207,3.46711299521341,0,0.0161135313101113,0.00559073576282355,0.0203395618258842,0.00637352056357832,0,0,0,0,0,0,0
5,15.6936431145561,0.43952757707675,0.732042317057324,1.01228533482307,32.6834106226953,0.18046638502527,5.06551297490441e-05,0.302999988976167,19.4457238784604,0.39876659656239,0.321692688706727,0.503590931772968,27.6276908023501,3.06974342248334,0,0.0148986338547641,0.00644245153842365,0.0175674099363558,0.00588634300307469,0,0,0,0,0,0,0
6,12.590552355115,0.499294780091396,0.730973059442571,1.93280587352658,32.5080052032882,0.183931345842374,7.44188668636286e-05,0.389307374634765,17.0526678920989,0.526614071221622,0.487946470546204,1.08135744592468,29.3455936070434,3.26062151189371,0,0.0135619417276411,0.00585141924342939,0.0154407043009996,0.00632785099913322,0,0,0,0,0,0,0
7,9.24163843218414,0.490207347126853,0.631372344085058,2.51747741200986,32.4459838057188,0.189726614482601,0.000203733172445517,0.4935404328578,11.9734479011514,0.662869900440004,0.781564185050346,2.21128419071053,168.57693573033,18.7307706367033,0,0.0125304396663393,0.00647414086197722,0.0136001629986659,0.00712998642710634,0,0,0,0,0,0,0
8,8.60329964555991,0.438282418804873,0.519955597901916,2.00162101081782,32.4792641487472,0.193977655744838,0.000250162317273946,0.508894124241777,10.9533134933144,0.558406796752485,0.578773280110883,2.34357210600077,421.626740717784,46.8474156353093,0,0.0155231609622935,0.00856800014496468,0.0175054045608653,0.0105195953982801,0,0,0,0,0,0,0
9,9.83225304344091,0.427054186498904,0.515169578812861,1.60478149381838,32.4621755758551,0.196527874310388,9.45409013559259e-05,0.445881022953088,12.6174916372912,0.552998095922054,0.5979722958478,1.98760616005773,711.507284209161,79.056364912129,0,0.017240129056431,0.0108780326055629,0.0201029084356768,0.01348148061273,0,0,0,0,0,0,0
10,10.3659485262831,0.437086968249905,0.504128001623692,1.4909823270343,32.381790488759,0.1998428338037,4.84711922332267e-05,0.404673161245841,15.1305861892041,0.582635633415646,0.619704247203425,1.78872798306276,430.804149807464,47.8671277563849,0,0.0197700354644024,0.00793997151133377,0.0225096631984008,0.00784755110405901,0,0,0,0,0,0,0
11,11.6220807763601,0.440706224872375,0.541583651643241,1.40334178011445,32.4803821108381,0.197647080291027,3.6666377994007e-05,0.352115218562124,17.9294259697383,0.538929686426778,0.557667169441213,1.42090708469335,140.813387234372,15.6459319149303,0,0.0123410445771047,0.00447539623738045,0.0158477400518244,0.00512083828826213,0,0,0,0,0,0,0
12,11.6755840989618,0.436046906836474,0.520802807353169,1.21567390534631,32.6176962618201,0.195393600768123,8.16359246802892e-05,0.324205570645912,17.5743412133795,0.55082817121505,0.546361034305705,0.964660427851296,64.2712243197627,7.1412471466403,0,0.0106031173831582,0.00589604796369642,0.0136148976376666,0.00659698381170218,0,0,0,0,0,0,0
