"Month","SLight","SO_LogeSPM","SI_LogeSPM","SO_temp","D_temp","SI_temp","Rivervol_SI","log10Kvert","mixLscale","D_SO_upwelling","SO_D_downwelling","SO_OceanIN","D_OceanIN","SI_OceanIN","SI_OceanOUT","SO_SI_flow","habS1_pdist","habS2_pdist","habS3_pdist","habD1_pdist","habD2_pdist","habD3_pdist","Inshore_waveheight","DO_log10Kvert","DO_mixLscale","DO_D_upwelling","D_DO_downwelling"
1,0.283969409539995,6.53832711353295,6.41629097795515,3.07156942098542,3.12463642050178,6.86637217818536,8.42582535110148e-06,-2.3942270734616,1,0.021110364542256,0.00193804900355524,0.00678240685971302,0.00379127208701162,0.00199027823539563,5.11407285688703e-05,0.0226964583848782,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,2.96887431144714,-4.33261611026767,0.9,0.00170214918449986,0.00172806852893918
2,2.45365584696027,6.39820299417589,6.40676204182044,2.7125318365124,3.0511089793613,6.54445936318671,7.65336028555708e-06,-2.29564799300674,1,0.0252296729982819,0.00228937038972483,0.00663676468838626,0.00383034935859235,0.00220779267818124,6.34773480282716e-05,0.0211008413441224,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,2.94369156360626,-4.19430913959355,0.9,0.00181398078586674,0.00179899758362525
3,9.33745616877288,6.10530555651172,6.14447700798117,2.39452164762599,2.96514999186539,6.15115287306272,6.59793233495568e-06,-2.3296093803279,1,0.0257182150939895,0.00239381805126027,0.00625694759468043,0.00375401531590852,0.0017298821793216,0.000147229601125954,0.0165529629678397,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,2.88772667646408,-4.13266604294414,0.9,0.00185361687450266,0.00187529186672801
4,19.320233812353,5.99306666303461,6.21393395123603,2.47665954627757,2.93016942025426,6.18954904259589,8.280849259769e-06,-2.48530542629118,0.884163508,0.0278945196308913,0.00259617462063643,0.0055641266809261,0.00335719755930972,0.00165067851482596,0.00013752388466571,0.0137849592649309,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,2.11071622371674,-4.2681429267989,0.9,0.00168056426886681,0.00168714383554559
5,30.6613995871722,6.26831560026435,6.48895199660446,3.18369645848736,2.97092324476366,7.11044035014815,9.7836067829485e-06,-3.09513047207515,0.607671289,0.0156734482728402,0.00148664314321601,0.0050854316175762,0.00298377387752365,0.00158334618360844,0.00016768297015753,0.0101198680476717,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,1.63945180177689,-4.54934193113758,0.9,0.00146360815005727,0.00154470030222138
6,32.5155468541113,6.7918426966867,6.82225115823817,4.45747477568983,3.02141515235478,8.66769912887388,7.98775966646631e-06,-4.1338886577885,0.446021763,0.0088332516252119,0.000848434923208849,0.00438588889686045,0.00254972409161297,0.00168864017869632,0.000173434009902744,0.0104570187269714,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,1.45868036746979,-4.6560353494961,0.9,0.00131858568425721,0.00139292763088854
7,27.5602038010811,6.75758106253447,6.52609603920332,5.78047432211674,3.06414549022717,10.0629677442305,7.65100260771666e-06,-4.38696805620073,0.411451011,0.00686884615054369,0.000636464531418745,0.00379946218182213,0.00224255235966593,0.00168300087006544,0.000131828789225508,0.0135561457161292,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,1.26399610042572,-4.55073655612376,0.9,0.00129000557107814,0.00133354077501993
8,19.9464049189871,6.46414264365061,6.29068912282753,6.73044592587052,3.10201588276734,11.2277548104777,5.78239315363975e-06,-4.56926254339004,0.476442673,0.00584683845039751,0.000538824496475764,0.00402807533023372,0.00234083191680151,0.00185714304006978,0.000118627902688103,0.0160288573377379,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,1.38721853494644,-4.65710375731731,0.9,0.00123912942560162,0.00128150344811705
9,10.3457956208179,6.30520261329914,6.25643529635617,6.83589241239513,3.13916184132101,11.4479721579566,6.85844092030708e-06,-4.41412875400975,0.639261454,0.00646354946277874,0.000507715669060309,0.00481261204761465,0.00276001140216595,0.00217043854579636,0.000138181937565646,0.0183613085637588,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,1.88318481445312,-4.55647722375602,0.9,0.00137576364953154,0.00134298953298704
10,4.04370706740758,6.43495516722152,6.34450784710347,6.07006135606539,3.18343296438423,10.4149502804729,9.620495970209e-06,-3.56446934732848,0.922987598,0.00737495553387666,0.000566642933333358,0.00565182365743732,0.00347751995383086,0.0020000584420762,0.000118635664376517,0.0183482905907073,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,2.39695960283279,-4.41986582578105,0.9,0.00153012777992863,0.00146855792404097
11,0.662435822691937,6.50003755062899,6.47309789760248,4.81647665291492,3.22854261429156,8.58919907437768,9.5850185835008e-06,-2.96604743756916,1,0.00933762834169622,0.000836571762966701,0.0062367473420763,0.00358016165224821,0.00214125107481804,5.85922386542679e-05,0.0183000989254914,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,2.59858301877975,-4.47211147665977,0.9,0.00159598710132899,0.00163147291940098
12,0.0748777995262123,6.47940541933497,6.45830761707112,3.82198548008492,3.22131881044045,7.43111549690716,8.29282067768343e-06,-2.67826398289111,1,0.0143036263469518,0.00125613952160363,0.00655650400348922,0.00400250786058946,0.00196499118999751,6.34189462440166e-05,0.0215027329563563,0.0003266419,0.0003266419,0.0003266419,9.619828e-08,9.619828e-08,9.619828e-08,3.17000074386597,-4.4451988952679,0.9,0.00168211704122583,0.00165824076591916
